id,area_id,outliner_name,outline_filename,taxon1,taxon2,touch_type,length,flag,notes,created_at,updated_at,touch_number,growth_form
3224,795,mariana,AM0200_F3_T1_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-21 02:39:42.324085","2014-03-21 02:39:50.680645",1,Corymbose
3226,796,mariana,AM0200_F4_T1_B_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-21 02:41:49.727587","2014-03-21 02:41:49.727587",1,Tabular
3227,796,mariana,AM0200_F4_T1_B_C_erin.cp,"""Isopora""","",Overtopping,,,"","2014-03-21 02:42:00.392673","2014-03-21 02:42:00.392673",2,Encrusting
3228,798,mariana,AM0200_F5_T1_B_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-21 02:43:43.248467","2014-03-21 02:43:43.248467",1,Tabular
3229,798,mariana,AM0200_F5_T1_B_C_erin.cp,Acropora,"",Overtopped,,,"","2014-03-21 02:43:52.629126","2014-03-21 02:44:07.688255",2,Branching
3230,798,mariana,AM0200_F5_T1_B_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-21 02:44:00.727814","2014-03-21 02:44:00.727814",3,Branching
3231,799,mariana,AM0204_F3_T_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-21 02:46:46.708777","2014-03-21 02:46:46.708777",1,Digitate
3232,799,mariana,AM0204_F3_T_C_erin.cp,"""Isopora""","",Overtopping,,,"","2014-03-21 02:46:59.994431","2014-03-21 02:46:59.994431",2,Encrusting
3234,802,mariana,AM0204_F4_T2_C_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-21 02:50:36.975699","2014-03-21 02:50:36.975699",1,Digitate
3235,802,mariana,AM0204_F4_T2_C_C_erin.cp,"""Isopora""","",Overtopping,,,"","2014-03-21 02:50:45.626248","2014-03-21 02:50:45.626248",2,Encrusting
3236,802,mariana,AM0204_F4_T2_C_C_erin.cp,"""Isopora""","",Overtopping,,,"","2014-03-21 02:50:55.335515","2014-03-21 02:50:55.335515",3,Encrusting
3237,3639,mariana,AM0476_F5_T1_B_C_paulina.cp,Acropora,"",Overtopped,,,"Tabular colony is dead.","2014-03-21 02:55:31.444868","2014-03-21 02:55:31.444868",1,Tabular
3238,3639,mariana,AM0476_F5_T1_B_C_paulina.cp,Pocilloporid,"",Overtopping,,,damicornis,"2014-03-21 02:55:59.493070","2014-03-21 02:56:13.265923",2,Branching
3239,3639,mariana,AM0476_F5_T1_B_C_paulina.cp,Uncertain,"",Overtopping,,,"","2014-03-21 02:56:50.812814","2014-03-21 02:56:50.812814",3,Encrusting
3240,3639,mariana,AM0476_F5_T1_B_C_paulina.cp,Acropora,"",Overtopped,,,"","2014-03-21 02:57:02.445777","2014-03-21 02:57:02.445777",4,Tabular
3241,3639,mariana,AM0476_F5_T1_B_C_paulina.cp,"""Isopora""","",Overtopping,,,"","2014-03-21 02:57:13.375024","2014-03-21 02:57:13.375024",5,Encrusting
3242,803,mariana,AM0206_F3_T1_C_erin.cp,Favid,"",Overtopping,,,Platygyra,"2014-03-21 03:00:12.905951","2014-03-21 03:00:12.905951",1,Massive
3244,803,mariana,AM0206_F3_T1_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-21 03:00:29.028611","2014-03-21 03:00:29.028611",2,Tabular
3245,803,mariana,AM0206_F3_T1_C_erin.cp,Acropora,"",Overtopped,,,"","2014-03-21 03:00:38.351246","2014-03-21 03:00:38.351246",3,Digitate
3246,2650,mariana,AM0206_F4_T1_B_C_mizue.cp,Favid,"",Overtopping,,,Platygyra,"2014-03-21 03:01:58.214426","2014-03-21 03:01:58.214426",1,Massive
3247,2650,mariana,AM0206_F4_T1_B_C_mizue.cp,Acropora,"",Overtopping,,,"","2014-03-21 03:02:07.155349","2014-03-21 03:02:07.155349",2,Corymbose
3248,2650,mariana,AM0206_F4_T1_B_C_mizue.cp,Acropora,"",Overtopping,,,"","2014-03-21 03:02:16.226941","2014-03-21 03:02:16.226941",3,Tabular
3249,2650,mariana,AM0206_F4_T1_B_C_mizue.cp,Acropora,"",Overtopped,,,"","2014-03-21 03:03:11.197637","2014-03-21 03:03:11.197637",4,Digitate
3250,3625,mariana,AM0206_F5_T1_B_C_paulina.cp,Acropora,"",Overtopping,,,"","2014-03-21 03:04:29.455620","2014-03-21 03:04:29.455620",1,Tabular
3253,3625,mariana,AM0206_F5_T1_B_C_paulina.cp,Acropora,"",Digesting,,,"","2014-03-21 03:05:13.867285","2014-03-21 03:05:13.867285",2,Tabular
3254,3625,mariana,AM0206_F5_T1_B_C_paulina.cp,Acropora,"",Overtopping,,,"","2014-03-21 03:05:21.448175","2014-03-21 03:05:38.391262",3,Digitate
3255,3625,mariana,AM0206_F5_T1_B_C_paulina.cp,Acropora,"",Overtopped,,,"","2014-03-21 03:05:30.318379","2014-03-21 03:05:30.318379",4,Digitate
3256,3625,mariana,AM0206_F5_T1_B_C_paulina.cp,Acropora,"",Overtopping,,,"","2014-03-21 03:05:53.517072","2014-03-21 03:05:53.517072",5,Tabular
3257,3625,mariana,AM0206_F5_T1_B_C_paulina.cp,Favid,"",Overtopping,,,Platygyra,"2014-03-21 03:06:05.773521","2014-03-21 03:06:05.773521",6,Massive
3258,3625,mariana,AM0206_F5_T1_B_C_paulina.cp,Acropora,"",Overtopping,,,"","2014-03-21 03:06:22.947610","2014-03-21 03:06:22.947610",7,Corymbose
3259,2652,mariana,AM0242_F3_T1_C_mizue.cp,Acropora,"",Overtopped,,,"","2014-03-21 03:07:52.813296","2014-03-21 03:07:52.813296",1,Corymbose
3260,809,mariana,AM0282_F3_T1_C_erin.cp,Acropora,"",Overtopped,,,"","2014-03-21 03:09:33.438208","2014-03-21 03:09:33.438208",1,Digitate
3261,809,mariana,AM0282_F3_T1_C_erin.cp,"Soft coral","",Overtopped,,,Sarcophyton,"2014-03-21 03:09:49.392937","2014-03-21 03:09:49.392937",2,Cuneiform
3262,2700,mariana,AM0463_F4_T2_C_C_mizue.cp,"Soft coral","",Overtopped,,,Sarcophyton,"2014-03-21 03:10:51.586760","2014-03-21 03:10:51.586760",1,Cuneiform
3263,2700,mariana,AM0463_F4_T2_C_C_mizue.cp,Acropora,"",Overtopped,,,"","2014-03-21 03:11:02.726977","2014-03-21 03:11:02.726977",2,Digitate
3264,811,mariana,AM0285_F3_T1_C_erin.cp,"Soft coral","",Overtopped,,,"
","2014-03-21 03:18:19.202312","2014-03-21 03:25:05.869942",1,Cuneiform
3265,811,mariana,AM0285_F3_T1_C_erin.cp,"Soft coral","",Overtopping,,,"","2014-03-21 03:18:29.711046","2014-03-21 03:21:40.226597",2,Corymbose
3266,811,m,AM0285_F3_T1_C_erin.cp,"Soft coral","",Overtopping,,,"","2014-03-21 03:18:47.398091","2014-03-21 03:21:49.449704",3,Corymbose
3267,2657,mariana,AM0285_F4_T_A_C_mizue.cp,"Soft coral","",Overtopping,,,"","2014-03-21 03:20:34.651473","2014-03-21 03:20:59.220394",1,Cuneiform
3268,2657,mariana,AM0285_F4_T_A_C_mizue.cp,"Soft coral","",Overtopped,,,"","2014-03-21 03:20:52.773820","2014-03-21 03:26:09.871478",2,Cuneiform
3269,2657,mariana,AM0285_F4_T_A_C_mizue.cp,Acropora,"",Overtopping,,,Anacropora,"2014-03-21 03:21:12.115703","2014-03-21 03:21:12.115703",3,Branching
3270,816,mariana,AM0285_F5_T_A3_C_erin.cp,"Soft coral","",Overtopping,,,"","2014-03-21 03:23:49.008643","2014-03-21 03:23:49.008643",1,Cuneiform
3271,816,mariana,AM0285_F5_T_A3_C_erin.cp,"Soft coral","",Overtopped,,,"","2014-03-21 03:24:01.291536","2014-03-21 03:24:01.291536",2,Cuneiform
3272,817,mariana,AM0286_F3_T_C_erin.cp,Pocilloporid,"",Overtopping,,,"","2014-03-21 03:27:38.320369","2014-03-21 03:27:38.320369",1,Corymbose
3273,817,mariana,AM0286_F3_T_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-21 03:27:48.383105","2014-03-21 03:27:48.383105",2,Corymbose
3274,817,mariana,AM0286_F3_T_C_erin.cp,"""Isopora""","",Overtopping,,,"","2014-03-21 03:27:58.527558","2014-03-21 03:27:58.527558",3,Cuneiform
3275,817,mariana,AM0286_F3_T_C_erin.cp,Favid,"",Overtopping,,,Favites,"2014-03-21 03:28:11.617607","2014-03-21 03:28:11.617607",4,Encrusting
3276,818,mariana,AM0286_F4_T_A_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-21 03:29:34.923844","2014-03-21 03:29:34.923844",1,Tabular
3277,818,mariana,AM0286_F4_T_A_C_erin.cp,Acropora,"",Overtopped,,,"","2014-03-21 03:29:47.752667","2014-03-21 03:29:47.752667",2,Tabular
3278,818,mariana,AM0286_F4_T_A_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-21 03:29:59.776190","2014-03-21 03:29:59.776190",3,Corymbose
3279,818,mariana,AM0286_F4_T_A_C_erin.cp,"""Isopora""","",Overtopping,,,"","2014-03-21 03:30:10.777853","2014-03-21 03:30:10.777853",4,Encrusting
3280,3637,mariana,AM0466_F5_T1_B_C_paulina.cp,Acropora,"",Overtopping,,,"","2014-03-21 03:31:28.954317","2014-03-21 03:31:28.954317",1,Tabular
3281,3637,mariana,AM0466_F5_T1_B_C_paulina.cp,Acropora,"",Overtopped,,,"","2014-03-21 03:31:46.813854","2014-03-21 03:31:46.813854",2,Tabular
3282,3637,mariana,AM0466_F5_T1_B_C_paulina.cp,Acropora,"",Overtopping,,,"","2014-03-21 03:31:54.554549","2014-03-21 03:31:54.554549",3,Corymbose
3283,820,mariana,AM0290_F3_T1_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-21 03:35:20.186347","2014-03-21 03:35:20.186347",1,Corymbose
3284,820,mariana,AM0290_F3_T1_C_erin.cp,Pocilloporid,"","Mutual digestion",,,"","2014-03-21 03:35:32.616360","2014-03-21 03:35:32.616360",2,Branching
3285,820,mariana,AM0290_F3_T1_C_erin.cp,"""Isopora""","",Overtopping,,,"","2014-03-21 03:35:56.711197","2014-03-21 03:35:56.711197",3,Encrusting
3286,820,mariana,AM0290_F3_T1_C_erin.cp,Favid,"",Overtopping,,,"","2014-03-21 03:36:14.324256","2014-03-21 03:36:14.324256",4,Massive
3288,820,mariana,AM0290_F3_T1_C_erin.cp,Favid,"",Digested,,,"","2014-03-21 03:37:37.838647","2014-03-21 03:37:37.838647",5,Massive
3289,821,mariana,AM0291_F3_T1_C_erin.cp,Acropora,"","Mutual digestion",,,"","2014-03-21 03:42:34.196304","2014-03-21 03:42:34.196304",1,Digitate
3290,821,mariana,AM0291_F3_T1_C_erin.cp,Favid,"",Overtopping,,,Diploastrea,"2014-03-21 03:45:37.375603","2014-03-21 03:46:27.175262",2,Massive
3291,821,mariana,AM0291_F3_T1_C_erin.cp,Poritid,"",Overtopping,,,"","2014-03-21 03:46:37.810844","2014-03-21 03:46:37.810844",3,Massive
3292,905,mariana,AM0848_F3_T1_C_erin.cp,"""Isopora""","",Overtopping,,,"","2014-03-21 03:48:55.515896","2014-03-21 03:50:43.038416",1,Cuneiform
3293,905,mariana,AM0848_F3_T1_C_erin.cp,Acropora,"",Overtopped,,,"","2014-03-21 03:49:05.456729","2014-03-21 03:49:05.456729",2,Corymbose
3294,906,mariana,AM0848_F4_T1_B_C_erin.cp,"""Isopora""","",Overtopping,,,"","2014-03-21 03:50:05.743283","2014-03-21 03:50:05.743283",1,Cuneiform
3295,3652,mariana,AM0848_F5_T1_B_C_paulina.cp,"""Isopora""","",Overtopping,,,"","2014-03-21 03:52:00.658915","2014-03-21 03:52:00.658915",1,Cuneiform
3296,3652,mariana,AM0848_F5_T1_B_C_paulina.cp,"""Isopora""","",Overtopping,,,"","2014-03-21 03:52:10.726166","2014-03-21 03:52:10.726166",2,Cuneiform
3297,3652,mariana,AM0848_F5_T1_B_C_paulina.cp,Acropora,"",Overtopping,,,"","2014-03-21 03:52:19.456595","2014-03-21 03:52:19.456595",3,Digitate
3298,3652,mariana,AM0848_F5_T1_B_C_paulina.cp,"""Isopora""","",Overtopping,,,"","2014-03-21 03:52:28.815941","2014-03-21 03:52:28.815941",4,Cuneiform
3299,822,mariana,AM0293_F3_T1_C_erin.cp,Acropora,"",Overtopped,,,"","2014-03-21 03:58:11.089131","2014-03-21 03:58:11.089131",1,Branching
3300,846,mariana,AM0410_F4_T_A_C_erin.cp,Favid,"",Overtopping,,,Favites,"2014-03-21 03:59:18.058167","2014-03-21 03:59:18.058167",1,Encrusting
3301,846,mariana,AM0410_F4_T_A_C_erin.cp,Favid,"",Overtopping,,,Diploastrea,"2014-03-21 03:59:53.020047","2014-03-21 03:59:53.020047",2,Encrusting
3302,846,mariana,AM0410_F4_T_A_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-21 04:00:38.360650","2014-03-21 04:00:38.360650",3,Corymbose
3303,846,mariana,AM0410_F4_T_A_C_erin.cp,Acropora,"",Overtopped,,,"","2014-03-21 04:00:52.601326","2014-03-21 04:00:52.601326",4,Tabular
3304,3631,mariana,AM0410_F5_T1_B_C_paulina.cp,Favid,"",Digested,,,Platygyra,"2014-03-21 04:02:00.466652","2014-03-21 04:02:00.466652",1,Massive
3305,3631,mariana,AM0410_F5_T1_B_C_paulina.cp,Favid,"",Overtopping,,,Favites,"2014-03-21 04:02:15.039240","2014-03-21 04:02:15.039240",2,Encrusting
3306,823,mariana,AM0294_F3_T1_C_erin.cp,"""Isopora""","",Overgrown,,,"","2014-03-21 04:04:24.161083","2014-03-21 04:04:24.161083",1,Cuneiform
3307,823,mariana,AM0294_F3_T1_C_erin.cp,Favid,"",Overtopping,,,Goniastrea,"2014-03-21 04:04:53.764968","2014-03-21 04:14:04.810571",2,Massive
3308,823,mariana,AM0294_F3_T1_C_erin.cp,Pocilloporid,"",Overtopping,,,"","2014-03-21 04:05:03.932143","2014-03-21 04:05:03.932143",3,Branching
3309,823,mariana,AM0294_F3_T1_C_erin.cp,"""Isopora""","",Overtopping,,,"","2014-03-21 04:05:12.333682","2014-03-21 04:05:12.333682",4,Encrusting
3310,823,mariana,AM0294_F3_T1_C_erin.cp,Favid,"",Overtopping,,,Plesiastrea,"2014-03-21 04:07:52.452934","2014-03-21 04:07:52.452934",5,Encrusting
3311,2668,mariana,AM0294_F4_T_A_C_mizue.cp,"""Isopora""","",Overtopped,,,"","2014-03-21 04:11:11.876150","2014-03-21 04:11:11.876150",1,Cuneiform
3312,2668,mariana,AM0294_F4_T_A_C_mizue.cp,Favid,"",Overtopping,,,Goniastrea,"2014-03-21 04:11:26.090393","2014-03-21 04:11:26.090393",2,Massive
3313,2668,mariana,AM0294_F4_T_A_C_mizue.cp,Favid,"",Overtopping,,,Goniastrea,"2014-03-21 04:11:39.147093","2014-03-21 04:11:39.147093",3,Massive
3314,2668,mariana,AM0294_F4_T_A_C_mizue.cp,Pocilloporid,"",Overtopping,,,"","2014-03-21 04:12:53.209051","2014-03-21 04:12:53.209051",4,Branching
3315,2668,mariana,AM0294_F4_T_A_C_mizue.cp,Acropora,"",Overtopping,,,"","2014-03-21 04:13:02.029976","2014-03-21 04:13:02.029976",5,Corymbose
3316,2668,mariana,AM0294_F4_T_A_C_mizue.cp,"""Isopora""","",Overtopping,,,"","2014-03-21 04:13:14.210066","2014-03-21 04:13:14.210066",6,Encrusting
3317,825,mariana,AM0294_F5_T_A_C_erin.cp,Acropora,"",Overtopped,,,"","2014-03-21 04:14:50.276889","2014-03-21 04:14:50.276889",1,Tabular
3318,825,mariana,AM0294_F5_T_A_C_erin.cp,"Soft coral","",Overtopping,,,Sinularia,"2014-03-21 04:15:03.154232","2014-03-21 04:15:03.154232",2,Cuneiform
3319,825,mariana,AM0294_F5_T_A_C_erin.cp,"""Isopora""","",Overtopped,,,"","2014-03-21 04:15:14.531390","2014-03-21 04:15:14.531390",3,Cuneiform
3320,2669,mariana,AM0295_F3_T1_C_mizue.cp,"""Isopora""","",Overgrown,,,"","2014-03-21 04:17:18.474225","2014-03-21 04:17:18.474225",1,Cuneiform
3321,2669,mariana,AM0295_F3_T1_C_mizue.cp,Acropora,"",Overtopped,,,"","2014-03-21 04:17:28.789201","2014-03-21 04:17:28.789201",2,Tabular
3322,2669,mariana,AM0295_F3_T1_C_mizue.cp,Favid,"",Overtopping,,,Platygyra,"2014-03-21 04:18:00.223694","2014-03-21 04:18:00.223694",3,Massive
3323,2669,mariana,AM0295_F3_T1_C_mizue.cp,Acropora,"",Overtopping,,,"","2014-03-21 04:18:10.186990","2014-03-21 04:18:10.186990",4,Digitate
3324,2671,mariana,AM0295_F4_T1_B_C_mizue.cp,Acropora,"",Overtopping,,,"","2014-03-21 04:19:22.308263","2014-03-21 04:19:22.308263",1,Digitate
3325,2671,mariana,AM0295_F4_T1_B_C_mizue.cp,"""Isopora""","",Overtopping,,,"","2014-03-21 04:19:59.695949","2014-03-21 04:19:59.695949",2,Cuneiform
3326,2671,mariana,AM0295_F4_T1_B_C_mizue.cp,Acropora,"",Overtopped,,,"","2014-03-21 04:20:07.684962","2014-03-21 04:20:07.684962",3,Tabular
3327,2671,mariana,AM0295_F4_T1_B_C_mizue.cp,Favid,"",Digested,,,"","2014-03-21 04:20:22.447793","2014-03-21 04:20:22.447793",4,Massive
3328,832,mariana,AM0296_F3_T1_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-21 04:23:19.137894","2014-03-21 04:23:19.137894",1,Branching
3329,832,mariana,AM0296_F3_T1_C_erin.cp,Favid,"",Overtopping,,,Favites,"2014-03-21 04:23:29.698084","2014-03-21 04:23:29.698084",2,Encrusting
3330,832,mariana,AM0296_F3_T1_C_erin.cp,Favid,"",Overtopping,,,Goniastrea,"2014-03-21 04:23:43.892023","2014-03-21 04:23:43.892023",3,Encrusting
3331,832,mariana,AM0296_F3_T1_C_erin.cp,Poritid,"",Overtopping,,,"","2014-03-21 04:23:55.963765","2014-03-21 04:23:55.963765",4,Massive
3332,832,mariana,AM0296_F3_T1_C_erin.cp,Favid,"",Overtopping,,,Favites,"2014-03-21 04:24:08.392069","2014-03-21 04:24:08.392069",5,Encrusting
3333,2705,mariana,AM0479_F4_T_B_C_mizue.cp,Acropora,"",Overtopped,,,"","2014-03-21 04:26:37.069618","2014-03-21 04:26:37.069618",1,Tabular
3334,2705,mariana,AM0479_F4_T_B_C_mizue.cp,Acropora,"",Overtopped,,,"","2014-03-21 04:26:44.918294","2014-03-21 04:26:59.960484",2,Tabular
3335,2705,mariana,AM0479_F4_T_B_C_mizue.cp,Uncertain,"",Overtopping,,,"","2014-03-21 04:26:53.185242","2014-04-03 00:34:52.281972",3,Encrusting
3336,3640,mariana,AM0479_F5_T_C3_C_paulina.cp,Acropora,"",Overtopped,,,"","2014-03-21 04:28:25.246645","2014-03-21 04:28:25.246645",1,Tabular
3337,3640,mariana,AM0479_F5_T_C3_C_paulina.cp,Acropora,"",Overtopping,,,"","2014-03-21 04:28:33.052484","2014-03-21 04:28:33.052484",2,Digitate
3338,3640,mariana,AM0479_F5_T_C3_C_paulina.cp,Uncertain,"",Overtopping,,,"","2014-03-21 04:28:40.776533","2014-03-21 04:28:40.776533",3,Encrusting
3339,836,mariana,AM0297_F4_T_A_C_erin.cp,"""Isopora""","",Overtopping,,,"","2014-03-21 04:33:21.026012","2014-03-21 04:33:21.026012",2,Cuneiform
3340,836,mariana,AM0297_F4_T_A_C_erin.cp,Pocilloporid,"",Overtopping,,,damicornis,"2014-03-21 04:33:30.674250","2014-03-21 04:33:30.674250",3,Branching
3341,3648,mariana,AM0589_F5_T2_B_C_paulina.cp,Acropora,"",Overtopped,,,"","2014-03-21 04:34:59.311676","2014-03-21 04:35:07.343329",1,Corymbose
3342,3648,mariana,AM0589_F5_T2_B_C_paulina.cp,Acropora,"",Overtopped,,,"","2014-03-21 04:35:16.221783","2014-03-21 04:35:16.221783",2,Branching
3343,3648,mariana,AM0589_F5_T2_B_C_paulina.cp,Acropora,"",Overtopped,,,"","2014-03-21 04:35:23.957274","2014-03-21 04:35:23.957274",3,Branching
3344,3648,mariana,AM0589_F5_T2_B_C_paulina.cp,Pocilloporid,"",Overtopping,,,damicornis,"2014-03-21 04:35:36.570231","2014-03-21 04:35:36.570231",4,Branching
3345,2682,mariana,AM0298_F4_T_B_C_mizue.cp,Acropora,"",Overtopping,,,"","2014-03-21 04:38:51.132836","2014-03-21 04:38:51.132836",2,Corymbose
3346,2682,mariana,AM0298_F4_T_B_C_mizue.cp,"Soft coral","",Overtopping,,,Sinularia,"2014-03-21 04:39:19.939839","2014-03-21 04:39:19.939839",3,Digitate
3347,2682,mariana,AM0298_F4_T_B_C_mizue.cp,"Soft coral","",Overtopping,,,Sinularia,"2014-03-21 04:39:30.217174","2014-03-21 04:39:30.217174",4,Digitate
3348,889,mariana,AM0580_F5_T_A2_C_erin.cp,"","","",,,"No touches.","2014-03-21 04:41:11.007917","2014-03-21 04:41:11.007917",1,""
3349,923,mariana,AN0100_F3_T1_C_erin.cp,Pocilloporid,"",Overtopping,,,"","2014-03-21 04:49:13.754634","2014-03-21 04:49:13.754634",1,Branching
3350,923,mariana,AN0100_F3_T1_C_erin.cp,Acropora,"",Digesting,,,"","2014-03-21 04:49:23.566071","2014-03-21 04:49:23.566071",2,Tabular
3351,923,mariana,AN0100_F3_T1_C_erin.cp,Favid,"",Overtopping,,,Goniastrea,"2014-03-21 04:49:39.416457","2014-03-21 04:49:39.416457",3,Massive
3352,923,mariana,AN0100_F3_T1_C_erin.cp,Uncertain,"",Overtopping,,,"","2014-03-21 04:50:05.923265","2014-03-21 04:50:05.923265",4,Encrusting
3353,923,mariana,AN0100_F3_T1_C_erin.cp,Montipora,"",Overtopping,,,"","2014-03-21 04:50:18.534415","2014-03-21 04:50:18.534415",5,Encrusting
3354,923,mariana,AN0100_F3_T1_C_erin.cp,Montipora,"",Overtopping,,,"","2014-03-21 04:50:28.035813","2014-03-21 04:50:28.035813",6,Encrusting
3355,924,mariana,AN0101_F3_T1_C_erin.cp,Acropora,"",Overtopped,,,"","2014-03-21 04:52:29.675861","2014-03-21 04:52:29.675861",1,Tabular
3356,924,mariana,AN0101_F3_T1_C_erin.cp,Acropora,"",Overtopped,,,"","2014-03-21 04:52:38.977663","2014-03-21 04:52:38.977663",2,Branching
3357,924,mariana,AN0101_F3_T1_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-21 04:52:47.108685","2014-03-21 04:52:47.108685",3,Branching
3358,924,mariana,AN0101_F3_T1_C_erin.cp,Acropora,"",Overtopped,,,"","2014-03-21 04:52:56.102984","2014-03-21 04:52:56.102984",4,Branching
3359,924,mariana,AN0101_F3_T1_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-21 04:53:06.327280","2014-03-21 04:53:06.327280",5,Branching
3360,2742,mariana,AN0101_F4_T_B_C_mizue.cp,Acropora,"",Overtopped,,,"","2014-03-21 04:55:24.523208","2014-03-21 04:55:24.523208",1,Branching
3361,2742,mariana,AN0101_F4_T_B_C_mizue.cp,Acropora,"",Overtopped,,,"","2014-03-21 04:55:33.463035","2014-03-21 04:55:33.463035",2,Branching
3362,2742,mariana,AN0101_F4_T_B_C_mizue.cp,Acropora,"",Overtopping,,,"","2014-03-21 04:55:50.488042","2014-03-21 04:55:50.488042",3,Branching
3363,2742,mariana,AN0101_F4_T_B_C_mizue.cp,Acropora,"",Overtopped,,,"Check how to estimate this perimeter.","2014-03-21 04:56:09.854113","2014-04-03 00:55:54.566229",4,Branching
3364,2745,mariana,AN0120_F3_T1_C_mizue.cp,Acropora,"",Overtopping,,,"","2014-03-22 03:41:12.736749","2014-03-22 03:41:12.736749",1,Tabular
3365,2745,mariana,AN0120_F3_T1_C_mizue.cp,Acropora,"",Overtopping,,,"","2014-03-22 03:41:22.025753","2014-03-22 03:41:22.025753",2,Tabular
3366,2745,mariana,AN0120_F3_T1_C_mizue.cp,Favid,"",Overtopping,,,"","2014-03-22 03:41:32.941000","2014-03-22 03:41:32.941000",3,Massive
3367,2745,mariana,AN0120_F3_T1_C_mizue.cp,Pocilloporid,"",Overtopping,,,"","2014-03-22 03:41:44.766415","2014-03-22 03:41:44.766415",4,Branching
3368,1069,mariana,AN0422_F4_T1_D_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-22 03:43:20.862718","2014-03-22 03:43:37.915295",1,Tabular
3369,1069,mariana,AN0422_F4_T1_D_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-22 03:43:30.953144","2014-03-22 03:43:30.953144",2,Tabular
3370,1069,mariana,AN0422_F4_T1_D_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-22 03:43:45.342570","2014-03-22 03:43:45.342570",3,Tabular
3371,1069,mariana,AN0422_F4_T1_D_C_erin.cp,Poritid,"",Overtopping,,,"","2014-03-22 03:44:04.271944","2014-03-22 03:44:04.271944",4,Massive
3372,1069,mariana,AN0422_F4_T1_D_C_erin.cp,"""Isopora""","",Overtopping,,,"","2014-03-22 03:44:16.285114","2014-03-22 03:44:16.285114",5,Cuneiform
3373,1069,mariana,AN0422_F4_T1_D_C_erin.cp,Pocilloporid,"",Overtopping,,,"","2014-03-22 03:44:28.882697","2014-03-22 03:44:28.882697",6,Branching
3374,3687,mariana,AN0422_F5_T1_B_C_paulina.cp,Acropora,"",Overtopping,,,"","2014-03-22 03:46:40.768095","2014-03-22 03:46:40.768095",1,Tabular
3375,3687,mariana,AN0422_F5_T1_B_C_paulina.cp,Acropora,"",Overtopping,,,"","2014-03-22 03:46:54.226988","2014-03-22 03:46:54.226988",2,Tabular
3376,3687,mariana,AN0422_F5_T1_B_C_paulina.cp,Acropora,"",Overtopping,,,"","2014-03-22 03:47:02.603852","2014-03-22 03:47:02.603852",3,Tabular
3377,3687,mariana,AN0422_F5_T1_B_C_paulina.cp,Acropora,"",Overtopping,,,"","2014-03-22 03:47:14.894950","2014-03-22 03:47:14.894950",4,Tabular
3378,3687,mariana,AN0422_F5_T1_B_C_paulina.cp,Acropora,"",Overtopped,,,"","2014-03-22 03:47:23.264614","2014-03-22 03:47:23.264614",5,Tabular
3379,3687,mariana,AN0422_F5_T1_B_C_paulina.cp,Poritid,"",Overtopping,,,"","2014-03-22 03:47:34.346423","2014-03-22 03:47:34.346423",6,Massive
3380,3687,mariana,AN0422_F5_T1_B_C_paulina.cp,"""Isopora""","",Overtopping,,,"","2014-03-22 03:47:46.637886","2014-03-22 03:47:46.637886",7,Cuneiform
3381,3687,mariana,AN0422_F5_T1_B_C_paulina.cp,Pocilloporid,"",Overtopping,,,"","2014-03-22 03:47:58.988083","2014-03-22 03:48:33.410670",8,Branching
3382,3687,mariana,AN0422_F5_T1_B_C_paulina.cp,Acropora,"",Overtopping,,,"","2014-03-22 03:48:10.368810","2014-03-22 03:48:22.585084",9,Tabular
3383,930,mariana,AN0122_F3_T1_C_erin.cp,"""Isopora""","",Overtopping,,,"","2014-03-22 03:50:53.337346","2014-03-22 03:50:53.337346",1,Cuneiform
3384,930,mariana,AN0122_F3_T1_C_erin.cp,"""Isopora""","",Overtopping,,,"","2014-03-22 03:51:12.215961","2014-03-22 03:51:12.215961",2,Cuneiform
3385,930,mariana,AN0122_F3_T1_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-22 03:51:21.413137","2014-03-22 03:51:21.413137",3,Digitate
3386,931,mariana,AN0122_F4_T_A_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-22 03:52:47.364416","2014-03-22 03:52:47.364416",1,Corymbose
3387,931,mariana,AN0122_F4_T_A_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-22 03:53:38.544907","2014-03-22 03:53:38.544907",2,Corymbose
